"Feature_ID","GeneID","Symbol","Ensembl","Entrez","Biotype","Length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000099250","ENSG00000099250","NRP1","ENSG00000099250","8829","protein_coding",158771,1.86926861354285,6.86880316503046,24.2932112913324,9.14876737551245e-14,1.10489663594064e-09,21.9254784780179
"ENSG00000164938","ENSG00000164938","TP53INP1","ENSG00000164938","94241","protein_coding",23424,2.23220512126351,5.65911967654985,22.6772559806882,2.58853029020612e-13,1.56308401574096e-09,20.8725715408707
"ENSG00000144821","ENSG00000144821","MYH15","ENSG00000144821","22989","protein_coding",148955,3.19398786119874,4.42792223299635,21.6353493445297,5.25675567141422e-13,2.11619460812232e-09,19.9945023937424
"ENSG00000135318","ENSG00000135318","NT5E","ENSG00000135318","4907","protein_coding",46208,1.66608180825344,4.87795955132123,21.0797848333915,7.77166066952637e-13,2.19607400001204e-09,19.7717814413759
"ENSG00000147883","ENSG00000147883","CDKN2B","ENSG00000147883","1030","protein_coding",6403,1.84362849581263,6.69263309115466,20.8606031757717,9.09196820407403e-13,2.19607400001204e-09,19.6646636145114
"ENSG00000048392","ENSG00000048392","RRM2B","ENSG00000048392","50484","protein_coding",34881,1.57102520370292,7.13639023404807,20.1411732445007,1.53861237918859e-12,2.83343595336018e-09,19.139737733954
"ENSG00000128564","ENSG00000128564","VGF","ENSG00000128564","7425","protein_coding",4719,2.36864130677186,6.16554556915756,20.0536160399756,1.6422995506766e-12,2.83343595336018e-09,19.0753378149619
"ENSG00000085117","ENSG00000085117","CD82","ENSG00000085117","3732","protein_coding",56511,3.24615188952593,3.47349647895045,17.5929522917447,1.15389506680072e-11,1.72376883876672e-08,16.8916067775407
"ENSG00000105974","ENSG00000105974","CAV1","ENSG00000105974","857","protein_coding",36186,1.41915878091584,4.96628547381708,17.4113269250829,1.34552480067727e-11,1.72376883876672e-08,16.9843367170902
"ENSG00000214357","ENSG00000214357","NEURL1B","ENSG00000214357","54492","protein_coding",50293,2.53353620257524,2.85101337832356,17.3420214187176,1.42731542499522e-11,1.72376883876672e-08,16.5677966123604
"ENSG00000282830","ENSG00000282830","CALB2","ENSG00000282830","794","protein_coding",31744,-1.08897978888935,6.77642622126115,-16.9688014355849,1.96856278732286e-11,2.16130298022711e-08,16.5687791853295
"ENSG00000005884","ENSG00000005884","ITGA3","ENSG00000005884","3675","protein_coding",34518,1.42921262206703,7.31635865022663,16.3700885435322,3.34227123006211e-11,3.363717470455e-08,16.02889674885
"ENSG00000172667","ENSG00000172667","ZMAT3","ENSG00000172667","64393","protein_coding",112203,1.41390120201257,6.51996574986679,15.9457853667007,4.91563971320645e-11,4.30771657207938e-08,15.644668488248
"ENSG00000165891","ENSG00000165891","E2F7","ENSG00000165891","144455","protein_coding",44327,1.24819327905891,6.06295765863978,15.9286832096807,4.99362689485065e-11,4.30771657207938e-08,15.6387983377316
"ENSG00000164287","ENSG00000164287","CDC20B","ENSG00000164287","166979","protein_coding",60207,5.51066903588796,1.70764356134445,15.138058105515,1.05145212172742e-10,8.46559151606801e-08,13.5375108745588
"ENSG00000114850","ENSG00000114850","SSR3","ENSG00000114850","6747","protein_coding",19922,-1.27451062142177,9.07475430314222,-14.9385305625366,1.27571433101979e-10,9.18899239233051e-08,14.6859615527364
"ENSG00000169282","ENSG00000169282","KCNAB1","ENSG00000169282","7881","protein_coding",501056,-1.26103746284906,7.67149004007517,-14.9243511831585,1.29347412991321e-10,9.18899239233051e-08,14.6455360803386
"ENSG00000117461","ENSG00000117461","PIK3R3","ENSG00000117461","8503","protein_coding",93199,1.42994609651171,4.43593247791651,14.6030516342901,1.77488791132391e-10,1.15191937809818e-07,14.4173442181485
