"Feature_ID","GeneID","Symbol","Ensembl","Entrez","Biotype","Length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000160588","ENSG00000160588","MPZL3","ENSG00000160588","196264","protein_coding",25676,1.16489403912823,5.4738580865838,11.1400006408467,5.21849479531011e-07,0.00637984266771844,6.81199372449132
"ENSG00000177076","ENSG00000177076","ACER2","ENSG00000177076","340485","protein_coding",43497,1.17675159441402,3.56559601516497,10.2230990507491,1.16713126134353e-06,0.00637984266771844,5.86566104885743
"ENSG00000135679","ENSG00000135679","MDM2","ENSG00000135679","4193","protein_coding",37370,0.860317849006489,6.71954011030274,10.1248612874851,1.27681974670816e-06,0.00637984266771844,5.97014510170011
"ENSG00000183018","ENSG00000183018","SPNS2","ENSG00000183018","124976","protein_coding",40187,1.57707491622712,3.61083861612161,9.65663024129323,1.97928481096827e-06,0.00741736982910358,5.39980668781265
"ENSG00000163235","ENSG00000163235","TGFA","ENSG00000163235","7039","protein_coding",106910,0.857397481891256,4.5579411817077,8.76857346714295,4.77848204933233e-06,0.0125788101080041,4.67498682888787
"ENSG00000089472","ENSG00000089472","HEPH","ENSG00000089472","9843","protein_coding",106428,1.67425128053002,1.48465605771665,8.43685794763538,6.76393931689886e-06,0.0125788101080041,3.75223947377713
"ENSG00000169247","ENSG00000169247","SH3TC2","ENSG00000169247","79628","protein_coding",139525,1.24356960833621,1.67719771172363,8.41629477971919,6.91362144542292e-06,0.0125788101080041,3.84593549530449
"ENSG00000281459","ENSG00000281459","PADI1","ENSG00000281459","29943","protein_coding",40880,3.4104991983156,-1.06579398066531,8.40721023594676,6.98089156171885e-06,0.0125788101080041,2.37599130364133
"ENSG00000116106","ENSG00000116106","EPHA4","ENSG00000116106","2043","protein_coding",156176,0.876579959588862,4.90298592043595,8.29224077843001,7.8965209870607e-06,0.0125788101080041,4.18821843354096
"ENSG00000134757","ENSG00000134757","DSG3","ENSG00000134757","1830","protein_coding",30962,1.70466994758143,2.3959032671335,8.223486240116,8.50584630490163e-06,0.0125788101080041,3.88029404884445
"ENSG00000135919","ENSG00000135919","SERPINE2","ENSG00000135919","5270","protein_coding",64644,0.859349445532042,4.36537884480795,8.14835271917363,9.23061448886224e-06,0.0125788101080041,4.03687986601034
"ENSG00000128510","ENSG00000128510","CPA4","ENSG00000128510","51200","protein_coding",31047,3.7276405751218,1.18555433969451,8.0378255261553,1.04214292870323e-05,0.0130181020843845,3.04894179825991
